Header,TimeStamp,QuatX,QuatY,QuatZ,QuatW,GyroX,GyroY,GyroZ,AccelX,AccelY,AccelZ,EulerX,EulerY,EulerZ,GravityX,GravityY,GravityZ,TimeStampGlob
,0,0.1,0.05,0.03,0.99,0,0,0,-0.97,2.09,9.69,0,0,0,-0.9,2.05,9.54,1.87778067588806
,0,0.1,0.05,0.03,0.99,0,0,0,-0.98,2.09,9.71,0,0,0,-0.9,2.05,9.54,1.89678430557251
,0,0.1,0.05,0.03,0.99,0,0,0,-0.96,2.08,9.75,0,0,0,-0.9,2.05,9.54,1.91728091239929
,0,0.1,0.05,0.03,0.99,0,0,0,-0.97,2.09,9.73,0,0,0,-0.9,2.05,9.54,1.93640041351318
,0,0.1,0.05,0.03,0.99,0,-0,0,-0.96,2.09,9.71,0,0,0,-0.9,2.05,9.54,1.95655989646912
,0,0.1,0.05,0.03,0.99,0,0,0,-0.99,2.07,9.71,0,0,0,-0.9,2.05,9.54,1.97750973701477
,0,0.1,0.05,0.03,0.99,0,0,0,-0.96,2.07,9.75,0,0,0,-0.9,2.05,9.54,1.99649739265442
,0,0.1,0.05,0.03,0.99,0,0,0,-0.97,2.11,9.73,0,0,0,-0.9,2.05,9.54,2.01756620407104
,0,0.1,0.05,0.03,0.99,0,0,0,-0.97,2.07,9.74,0,0,0,-0.9,2.05,9.54,2.03566765785217
,0,0.1,0.05,0.03,0.99,0,-0,0,-0.98,2.07,9.7,0,0,0,-0.9,2.05,9.54,2.05633997917175
,0,0.1,0.05,0.03,0.99,0,0,0,-0.97,2.09,9.72,0,0,0,-0.9,2.05,9.54,2.07554483413696
,0,0.1,0.05,0.03,0.99,0,0,-0,-0.98,2.07,9.74,0,0,0,-0.9,2.05,9.54,2.09096455574036
,0,0.1,0.05,0.03,0.99,0,0,0,-0.98,2.08,9.71,0,0,0,-0.9,2.05,9.54,2.10857677459717
,0,0.1,0.05,0.03,0.99,-0,0,0,-0.98,2.09,9.7,0,0,0,-0.9,2.05,9.54,2.12850308418274
,0,0.1,0.05,0.03,0.99,-0,-0,0,-0.97,2.09,9.72,0,0,0,-0.9,2.05,9.54,2.14744853973389
,0,0.1,0.05,0.03,0.99,0,-0,-0,-0.98,2.08,9.73,0,0,0,-0.9,2.05,9.54,2.16759610176086
,0,0.1,0.05,0.03,0.99,0,-0,0,-0.99,2.07,9.71,0,0,0,-0.9,2.05,9.54,2.1864960193634
,0,0.1,0.05,0.03,0.99,0,0,0,-0.95,2.09,9.73,0,0,0,-0.9,2.05,9.54,2.20665693283081
,0,0.1,0.05,0.03,0.99,0,-0,0,-0.96,2.1,9.72,0,0,0,-0.9,2.05,9.54,2.22700452804565
,0,0.1,0.05,0.03,0.99,0,-0,0,-0.98,2.09,9.71,0,0,0,-0.9,2.05,9.54,2.24268555641174
,0,0.1,0.05,0.03,0.99,0,0,0,-0.99,2.08,9.75,0,0,0,-0.9,2.05,9.54,2.25925064086914
,0,0.1,0.05,0.03,0.99,0,0,0,-0.97,2.11,9.7,0,0,0,-0.9,2.05,9.54,2.27871203422546
,0,0.1,0.05,0.03,0.99,0,-0,0,-0.98,2.07,9.75,0,0,0,-0.9,2.05,9.54,2.29761815071106
,0,0.1,0.05,0.03,0.99,0,0,-0,-0.96,2.1,9.71,0,0,0,-0.9,2.05,9.54,2.31773138046265
,0,0.1,0.05,0.03,0.99,-0,0,-0,-0.94,2.09,9.74,0,0,0,-0.9,2.05,9.54,2.33660936355591
,0,0.1,0.05,0.03,0.99,0,-0,0,-0.98,2.11,9.71,0,0,0,-0.9,2.05,9.54,2.35690784454346
,0,0.1,0.05,0.03,0.99,-0,-0,0,-0.98,2.09,9.7,0,0,0,-0.9,2.05,9.54,2.37712025642395
,0,0.1,0.05,0.03,0.99,-0,0,-0,-0.97,2.08,9.72,0,0,0,-0.9,2.05,9.54,2.39289045333862
,0,0.1,0.05,0.03,0.99,0,-0,0,-0.97,2.08,9.7,0,0,0,-0.9,2.05,9.54,2.40952610969543
,0,0.1,0.05,0.03,0.99,-0,0,-0,-0.96,2.08,9.72,0,0,0,-0.9,2.05,9.54,2.42902684211731
,0,0.1,0.05,0.03,0.99,0,0,0,-0.96,2.07,9.73,0,0,0,-0.9,2.05,9.54,2.44772148132324
,0,0.1,0.05,0.03,0.99,0,0,0,-0.99,2.09,9.7,0,0,0,-0.9,2.05,9.54,2.46774125099182
,0,0.1,0.05,0.03,0.99,-0,0,0,-0.97,2.09,9.75,0,0,0,-0.9,2.05,9.54,2.48694944381714
,0,0.1,0.05,0.03,0.99,-0,-0,0,-0.97,2.09,9.73,0,0,0,-0.9,2.05,9.54,2.50655078887939
,0,0.1,0.05,0.03,0.99,-0,0,0,-0.96,2.1,9.72,0,0,0,-0.9,2.05,9.54,2.52533841133118
,0,0.1,0.05,0.03,0.99,-0,-0,0,-0.97,2.07,9.72,0,0,0,-0.9,2.05,9.54,2.5403003692627
,0,0.1,0.05,0.03,0.99,-0,0,0,-0.96,2.1,9.71,0,0,0,-0.9,2.05,9.54,2.55933904647827
,0,0.1,0.05,0.03,0.99,-0,0,0,-0.98,2.11,9.72,0,0,0,-0.9,2.05,9.54,2.57867479324341
,0,0.1,0.05,0.03,0.99,-0,0,-0,-0.99,2.07,9.71,0,0,0,-0.9,2.05,9.54,2.59727358818054
,0,0.1,0.05,0.03,0.99,0,0,0,-1,2.08,9.72,0,0,0,-0.9,2.05,9.54,2.61718344688416
,0,0.1,0.05,0.03,0.99,0,0,0,-0.97,2.1,9.7,0,0,0,-0.9,2.05,9.54,2.63476586341858
,0,0.1,0.05,0.03,0.99,-0,0,0,-0.98,2.07,9.72,0,0,0,-0.9,2.05,9.54,2.6506941318512
,0,0.1,0.05,0.03,0.99,-0,0.01,0,-0.98,2.08,9.72,0,0,0,-0.9,2.05,9.54,2.66941094398499
,0,0.1,0.05,0.03,0.99,0,-0,0,-0.96,2.08,9.73,0,0,0,-0.9,2.05,9.54,2.68769216537476
,0,0.1,0.05,0.03,0.99,-0,0,0,-0.97,2.08,9.74,0,0,0,-0.9,2.05,9.54,2.70827651023865
,0,0.1,0.05,0.03,0.99,-0,0,-0,-0.98,2.09,9.7,0,0,0,-0.9,2.05,9.54,2.72794795036316
,0,0.1,0.05,0.03,0.99,-0,0,-0,-0.98,2.08,9.72,0,0,0,-0.9,2.05,9.54,2.74525690078735
,0,0.1,0.05,0.03,0.99,0,-0,0,-0.97,2.09,9.7,0,0,0,-0.9,2.05,9.54,2.76051354408264
,0,0.1,0.05,0.03,0.99,-0,0,-0,-0.98,2.09,9.7,0,0,0,-0.9,2.05,9.54,2.77938842773438
,0,0.1,0.05,0.03,0.99,-0,0,0,-0.98,2.09,9.73,0,0,0,-0.9,2.05,9.54,2.79810571670532
,0,0.1,0.05,0.03,0.99,0,0,0,-0.98,2.1,9.72,0,0,0,-0.9,2.05,9.54,2.81785178184509
,0,0.1,0.05,0.03,0.99,0,0,-0,-0.97,2.08,9.7,0,0,0,-0.9,2.05,9.54,2.83635711669922
,0,0.1,0.05,0.03,0.99,0,0,-0,-0.96,2.1,9.71,0,0,0,-0.9,2.05,9.54,2.85116934776306
,0,0.1,0.05,0.03,0.99,-0,0,0,-0.99,2.08,9.72,0,0,0,-0.9,2.05,9.54,2.86934876441956
,0,0.1,0.05,0.03,0.99,-0,-0,-0,-0.98,2.1,9.73,0,0,0,-0.9,2.05,9.54,2.88835906982422
,0,0.1,0.05,0.03,0.99,-0,0,-0,-0.98,2.09,9.74,0,0,0,-0.9,2.05,9.54,2.90880393981934
,0,0.1,0.05,0.03,0.99,-0,0,0,-0.97,2.08,9.7,0,0,0,-0.9,2.05,9.54,2.92874717712402
,0,0.1,0.05,0.03,0.99,-0,0,0,-0.97,2.08,9.72,0,0,0,-0.9,2.05,9.54,2.94509720802307
,0,0.1,0.05,0.03,0.99,0,0,-0,-0.97,2.11,9.75,0,0,0,-0.9,2.05,9.54,2.96045804023743
,0,0.1,0.05,0.03,0.99,-0,-0,0,-0.96,2.09,9.71,0,0,0,-0.9,2.05,9.54,2.9804220199585
,0,0.1,0.05,0.03,0.99,0,0,0,-1,2.08,9.73,0,0,0,-0.9,2.05,9.54,2.99792313575745
,0,0.1,0.05,0.03,0.99,-0,0,-0,-0.98,2.1,9.74,0,0,0,-0.9,2.05,9.54,3.01659297943115
,0,0.1,0.05,0.03,0.99,-0,-0,0,-0.99,2.08,9.7,0,0,0,-0.9,2.05,9.54,3.0315797328949
,0,0.1,0.05,0.03,0.99,0,0,0,-0.98,2.08,9.69,0,0,0,-0.9,2.05,9.54,3.04926300048828
,0,0.1,0.05,0.03,0.99,0,0,-0,-0.98,2.11,9.71,0,0,0,-0.9,2.05,9.54,3.06870913505554
,0,0.1,0.05,0.03,0.99,0,0,0,-0.98,2.08,9.73,0,0,0,-0.9,2.05,9.54,3.08654689788818
,0,0.1,0.05,0.03,0.99,0,-0,0,-0.96,2.07,9.72,0,0,0,-0.9,2.05,9.54,3.10141015052795
,0,0.1,0.05,0.03,0.99,0,0,-0,-0.97,2.07,9.72,0,0,0,-0.9,2.05,9.54,3.1199734210968
,0,0.1,0.05,0.03,0.99,0,0,-0,-0.95,2.09,9.73,0,0,0,-0.9,2.05,9.54,3.13896059989929
,0,0.1,0.05,0.03,0.99,-0,0,0,-0.99,2.07,9.72,0,0,0,-0.9,2.05,9.54,3.15893530845642
,0,0.1,0.05,0.03,0.99,0,-0,0,-0.96,2.09,9.7,0,0,0,-0.9,2.05,9.54,3.17867803573608
,0,0.1,0.05,0.03,0.99,0,0,0,-0.98,2.07,9.71,0,0,0,-0.9,2.05,9.54,3.19501805305481
,0,0.1,0.05,0.03,0.99,0,0,0,-0.98,2.07,9.71,0,0,0,-0.9,2.05,9.54,3.21102476119995
,0,0.1,0.05,0.03,0.99,0,0,-0,-0.99,2.1,9.71,0,0,0,-0.9,2.05,9.54,3.22985482215881
,0,0.1,0.05,0.03,0.99,0,0,0,-0.97,2.06,9.7,0,0,0,-0.9,2.05,9.54,3.24721217155457
,0,0.1,0.05,0.03,0.99,0,0,0,-0.98,2.07,9.7,0,0,0,-0.9,2.05,9.54,3.26480579376221
,0,0.1,0.05,0.03,0.99,0,-0,0,-0.97,2.11,9.7,0,0,0,-0.9,2.05,9.54,3.28130841255188
,0,0.1,0.05,0.03,0.99,-0,0,0,-0.98,2.09,9.7,0,0,0,-0.9,2.05,9.54,3.29894661903381
,0,0.1,0.05,0.03,0.99,0,-0,0,-0.97,2.08,9.74,0,0,0,-0.9,2.05,9.54,3.31844782829285
,0,0.1,0.05,0.03,0.99,0,0,0,-0.96,2.09,9.71,0,0,0,-0.9,2.05,9.54,3.33405542373657
,0,0.1,0.05,0.03,0.99,-0,0,-0,-0.96,2.09,9.73,0,0,0,-0.9,2.05,9.54,3.35079479217529
,0,0.1,0.05,0.03,0.99,0,0,-0,-0.97,2.07,9.71,0,0,0,-0.9,2.05,9.54,3.3696300983429
,0,0.1,0.05,0.03,0.99,0,-0,-0,-0.97,2.08,9.73,0,0,0,-0.9,2.05,9.54,3.38782835006714
,0,0.1,0.05,0.03,0.99,0,0,0,-0.97,2.09,9.72,0,0,0,-0.9,2.05,9.54,3.40425539016724
,0,0.1,0.05,0.03,0.99,-0,0,0,-0.97,2.08,9.75,0,0,0,-0.9,2.05,9.54,3.42121052742004
,0,0.1,0.05,0.03,0.99,0,0,0,-0.98,2.06,9.74,0,0,0,-0.9,2.05,9.54,3.4398627281189
,0,0.1,0.05,0.03,0.99,0,-0,0,-0.96,2.09,9.73,0,0,0,-0.9,2.05,9.54,3.45919561386108
,0,0.1,0.05,0.03,0.99,0,-0,0,-0.98,2.08,9.69,0,0,0,-0.9,2.05,9.54,3.47855877876282
,0,0.1,0.05,0.03,0.99,0,0,0,-0.97,2.08,9.71,0,0,0,-0.9,2.05,9.54,3.49532151222229
,0,0.1,0.05,0.03,0.99,0,0,-0,-0.96,2.08,9.73,0,0,0,-0.9,2.05,9.54,3.51201915740967
,0,0.1,0.05,0.03,0.99,-0,0,-0,-0.97,2.07,9.71,0,0,0,-0.9,2.05,9.54,3.53076577186584
,0,0.1,0.05,0.03,0.99,0,-0,0,-0.96,2.08,9.74,0,0,0,-0.9,2.05,9.54,3.54798746109009
,0,0.1,0.05,0.03,0.99,0,0,-0,-0.97,2.09,9.7,0,0,0,-0.9,2.05,9.54,3.56423830986023
,0,0.1,0.05,0.03,0.99,-0,0,-0,-0.96,2.08,9.7,0,0,0,-0.9,2.05,9.54,3.581383228302
,0,0.1,0.05,0.03,0.99,-0,0,-0,-0.99,2.05,9.73,0,0,0,-0.9,2.05,9.54,3.59868741035461
,0,0.1,0.05,0.03,0.99,-0,0,-0,-0.97,2.08,9.71,0,0,0,-0.9,2.05,9.54,3.61729526519775
,0,0.1,0.05,0.03,0.99,0,0,0,-0.98,2.08,9.71,0,0,0,-0.9,2.05,9.54,3.63207316398621
,0,0.1,0.05,0.03,0.99,0,0,0,-0.97,2.06,9.74,0,0,0,-0.9,2.05,9.54,3.64953565597534
,0,0.1,0.05,0.03,0.99,0,0,0,-0.96,2.09,9.75,0,0,0,-0.9,2.05,9.54,3.66852498054504
,0,0.1,0.05,0.03,0.99,0,0,0,-0.97,2.08,9.72,0,0,0,-0.9,2.05,9.54,3.68371987342834
,0,0.1,0.05,0.03,0.99,-0,0,-0,-0.97,2.06,9.73,0,0,0,-0.9,2.05,9.54,3.70017170906067
,0,0.1,0.05,0.03,0.99,0,0,0,-0.99,2.08,9.7,0,0,0,-0.9,2.05,9.54,3.71936941146851
,0,0.1,0.05,0.03,0.99,0,0,0,-0.97,2.1,9.72,0,0,0,-0.9,2.05,9.54,3.73468589782715
,0,0.1,0.05,0.03,0.99,0,0,-0,-0.98,2.09,9.72,0,0,0,-0.9,2.05,9.54,3.75152945518494
,0,0.1,0.05,0.03,0.99,0,0,0,-0.98,2.06,9.72,0,0,0,-0.9,2.05,9.54,3.77048230171204
,0,0.1,0.05,0.03,0.99,0,0,-0,-0.97,2.06,9.72,0,0,0,-0.9,2.05,9.54,3.7870032787323
,0,0.1,0.05,0.03,0.99,0,-0,0,-0.96,2.08,9.72,0,0,0,-0.9,2.05,9.54,3.80407404899597
,0,0.1,0.05,0.03,0.99,0,-0,0,-0.97,2.09,9.74,0,0,0,-0.9,2.05,9.54,3.82152652740479
,0,0.1,0.05,0.03,0.99,0,0,0,-0.96,2.09,9.73,0,0,0,-0.9,2.05,9.54,3.8403913974762
,0,0.1,0.05,0.03,0.99,0,-0,-0,-0.96,2.09,9.74,0,0,0,-0.9,2.05,9.54,3.85875177383423
,0,0.1,0.05,0.03,0.99,-0,0,-0,-0.96,2.1,9.7,0,0,0,-0.9,2.05,9.54,3.87656450271606
,0,0.1,0.05,0.03,0.99,-0,0,0,-0.96,2.08,9.72,0,0,0,-0.9,2.05,9.54,3.89398908615112
,0,0.1,0.05,0.03,0.99,0,0,-0,-0.97,2.06,9.69,0,0,0,-0.9,2.05,9.54,3.91197085380554
,0,0.1,0.05,0.03,0.99,0,0,-0,-0.97,2.06,9.71,0,0,0,-0.9,2.05,9.54,3.93065118789673
,0,0.1,0.05,0.03,0.99,0,0,0,-0.97,2.09,9.72,0,0,0,-0.9,2.05,9.54,3.94754266738892
