Header,TimeStamp,QuatX,QuatY,QuatZ,QuatW,GyroX,GyroY,GyroZ,AccelX,AccelY,AccelZ,EulerX,EulerY,EulerZ,GravityX,GravityY,GravityZ,TimeStampGlob
,0,0,0.77,-0.05,0.64,-0.01,0.01,-0,-9.58,-0.65,-1.83,0,0,0,-9.61,-0.68,-1.78,1.06300687789917
,0,0,0.77,-0.05,0.64,-0.01,0.01,-0,-9.58,-0.67,-1.79,0,0,0,-9.61,-0.68,-1.78,1.08016729354858
,0,0,0.77,-0.05,0.64,-0.01,0.01,-0,-9.58,-0.66,-1.78,0,0,0,-9.61,-0.68,-1.78,1.09753012657166
,0,0,0.77,-0.05,0.64,-0.01,0.01,0,-9.59,-0.65,-1.84,0,0,0,-9.61,-0.68,-1.78,1.11667704582214
,0,0,0.77,-0.05,0.64,-0,0,-0,-9.58,-0.65,-1.82,0,0,0,-9.61,-0.68,-1.78,1.13449430465698
,0,0,0.77,-0.05,0.64,0.01,0,-0,-9.59,-0.65,-1.79,0,0,0,-9.61,-0.68,-1.78,1.15416622161865
,0,0,0.77,-0.05,0.64,0.01,0,0,-9.57,-0.66,-1.83,0,0,0,-9.61,-0.68,-1.78,1.17453765869141
,0,0,0.77,-0.05,0.64,0.02,0,0,-9.58,-0.63,-1.79,0,0,0,-9.61,-0.68,-1.78,1.19012713432312
,0,0,0.77,-0.05,0.64,0.01,0,0,-9.58,-0.62,-1.79,0,0,0,-9.61,-0.68,-1.78,1.20707082748413
,0,0,0.77,-0.05,0.64,0.01,0,-0,-9.59,-0.63,-1.81,0,0,0,-9.61,-0.68,-1.78,1.22669959068298
,0,0,0.77,-0.05,0.64,0,0,0,-9.59,-0.65,-1.83,0,0,0,-9.61,-0.68,-1.78,1.24511981010437
,0,0,0.77,-0.05,0.64,0,0.01,0,-9.58,-0.65,-1.82,0,0,0,-9.61,-0.68,-1.78,1.26596736907959
,0,0,0.77,-0.05,0.64,-0,0,0,-9.55,-0.64,-1.83,0,0,0,-9.61,-0.68,-1.78,1.28406429290771
,0,0,0.77,-0.05,0.64,-0,0,0,-9.6,-0.65,-1.85,0,0,0,-9.61,-0.68,-1.78,1.30149221420288
,0,0,0.77,-0.05,0.64,0,-0,0,-9.57,-0.67,-1.86,0,0,0,-9.61,-0.68,-1.78,1.31807541847229
,0,0,0.77,-0.05,0.64,0,-0.01,0,-9.6,-0.67,-1.82,0,0,0,-9.61,-0.68,-1.78,1.33576989173889
,0,0,0.77,-0.05,0.64,0,-0.01,0,-9.55,-0.63,-1.78,0,0,0,-9.61,-0.68,-1.78,1.35589957237244
,0,0,0.77,-0.05,0.64,-0.01,-0.01,0,-9.56,-0.6,-1.8,0,0,0,-9.61,-0.68,-1.78,1.37630891799927
,0,0,0.77,-0.05,0.64,-0.01,-0,0,-9.56,-0.64,-1.79,0,0,0,-9.61,-0.68,-1.78,1.39488291740417
,0,0,0.77,-0.05,0.64,-0.01,0,-0,-9.59,-0.61,-1.79,0,0,0,-9.61,-0.68,-1.78,1.41484951972961
,0,0,0.77,-0.05,0.64,-0,0,-0,-9.58,-0.64,-1.76,0,0,0,-9.61,-0.68,-1.78,1.43201971054077
,0,0,0.77,-0.05,0.64,-0,0,-0.01,-9.58,-0.62,-1.76,0,0,0,-9.61,-0.68,-1.78,1.44866561889648
,0,0,0.77,-0.05,0.64,-0.01,0,-0,-9.58,-0.63,-1.83,0,0,0,-9.61,-0.68,-1.78,1.46785283088684
,0,0,0.77,-0.05,0.64,-0.01,0,-0,-9.55,-0.65,-1.84,0,0,0,-9.61,-0.68,-1.78,1.48603081703186
,0,0,0.77,-0.05,0.64,-0,0,-0,-9.57,-0.66,-1.84,0,0,0,-9.61,-0.68,-1.78,1.50612688064575
,0,0,0.77,-0.05,0.64,0,-0.01,-0,-9.58,-0.64,-1.8,0,0,0,-9.61,-0.68,-1.78,1.52652931213379
,0,0,0.77,-0.05,0.64,-0,-0,-0,-9.59,-0.65,-1.81,0,0,0,-9.61,-0.68,-1.78,1.54426097869873
,0,0,0.77,-0.05,0.64,-0,-0.01,-0,-9.58,-0.63,-1.78,0,0,0,-9.61,-0.68,-1.78,1.56182765960693
,0,0,0.77,-0.05,0.64,-0.01,-0.01,-0,-9.57,-0.62,-1.84,0,0,0,-9.61,-0.68,-1.78,1.57846164703369
,0,0,0.77,-0.05,0.64,-0,-0.01,-0,-9.58,-0.66,-1.8,0,0,0,-9.61,-0.68,-1.78,1.59749627113342
,0,0,0.77,-0.05,0.64,0.01,-0,-0,-9.58,-0.65,-1.81,0,0,0,-9.61,-0.68,-1.78,1.61726784706116
,0,0,0.77,-0.05,0.64,0,-0.01,-0,-9.59,-0.64,-1.78,0,0,0,-9.61,-0.68,-1.78,1.6351900100708
,0,0,0.77,-0.05,0.64,-0.01,-0,0,-9.56,-0.66,-1.82,0,0,0,-9.61,-0.68,-1.78,1.65553402900696
,0,0,0.77,-0.05,0.64,0,-0.01,0,-9.57,-0.65,-1.82,0,0,0,-9.61,-0.68,-1.78,1.6761577129364
,0,0,0.77,-0.05,0.64,0.01,-0.01,0,-9.58,-0.66,-1.77,0,0,0,-9.61,-0.68,-1.78,1.69379830360413
,0,0,0.77,-0.05,0.64,0.01,-0,0,-9.59,-0.64,-1.8,0,0,0,-9.61,-0.68,-1.78,1.71063375473022
,0,0,0.77,-0.05,0.64,0.01,-0.01,0,-9.57,-0.61,-1.77,0,0,0,-9.61,-0.68,-1.78,1.7289125919342
,0,0,0.77,-0.05,0.64,-0,-0.01,0,-9.56,-0.62,-1.8,0,0,0,-9.61,-0.68,-1.78,1.74718141555786
,0,0,0.77,-0.05,0.64,0,-0,0,-9.57,-0.62,-1.76,0,0,0,-9.61,-0.68,-1.78,1.76784801483154
,0,0,0.77,-0.05,0.64,-0,0,0,-9.59,-0.61,-1.8,0,0,0,-9.61,-0.68,-1.78,1.78626918792725
