Header,TimeStamp,QuatX,QuatY,QuatZ,QuatW,GyroX,GyroY,GyroZ,AccelX,AccelY,AccelZ,EulerX,EulerY,EulerZ,GravityX,GravityY,GravityZ,TimeStampGlob
,0,0.39,0.68,-0.25,0.57,-0,0.83,-0.25,-10.42,0.28,-2.28,0,0,0,-9.47,1.02,-2.3,1.37113690376282
,0,0.39,0.69,-0.25,0.56,0.22,0.86,-0.22,-10.42,0.77,-2.9,0,0,0,-9.46,0.99,-2.38,1.38604640960693
,0,0.39,0.69,-0.25,0.56,0.2,0.84,-0.2,-10.35,0.53,-2.7,0,0,0,-9.42,0.95,-2.54,1.40223479270935
,0,0.39,0.7,-0.25,0.55,0.2,0.86,-0.22,-10.22,0.57,-2.56,0,0,0,-9.38,0.89,-2.7,1.42132258415222
,0,0.39,0.7,-0.24,0.55,0.19,0.88,-0.25,-10.09,0.5,-2.55,0,0,0,-9.36,0.87,-2.78,1.43574452400208
,0,0.39,0.7,-0.24,0.54,0.21,0.89,-0.27,-10.23,0.67,-2.54,0,0,0,-9.32,0.8,-2.94,1.45212030410767
,0,0.4,0.71,-0.24,0.53,0.23,0.95,-0.33,-10.08,0.6,-2.78,0,0,0,-9.27,0.71,-3.1,1.47188997268677
,0,0.4,0.71,-0.24,0.53,0.31,1.04,-0.4,-10.44,0.99,-2.05,0,0,0,-9.24,0.67,-3.19,1.48664689064026
,0,0.4,0.72,-0.25,0.52,0.42,1.15,-0.47,-10.98,1.53,-1.51,0,0,0,-9.17,0.55,-3.41,1.50309276580811
,0,0.4,0.72,-0.25,0.5,0.62,1.22,-0.51,-11.08,2.09,-0.82,0,0,0,-9.09,0.41,-3.64,1.52138090133667
,0,0.4,0.73,-0.25,0.5,0.75,1.41,-0.6,-11.85,2.03,-1.03,0,0,0,-9.04,0.33,-3.77,1.53604388237
,0,0.4,0.74,-0.25,0.48,0.77,1.5,-0.65,-13.53,0.64,0.27,0,0,0,-8.93,0.16,-4.04,1.55263209342957
,0,0.41,0.74,-0.26,0.46,0.94,1.68,-0.69,-13.8,0.13,0.16,0,0,0,-8.79,-0.04,-4.34,1.57164072990417
,0,0.41,0.75,-0.26,0.45,1.27,1.81,-0.73,-13.89,0.03,0.46,0,0,0,-8.71,-0.15,-4.49,1.58602619171143
,0,0.42,0.76,-0.27,0.43,1.55,1.95,-0.75,-12.85,1.18,-1.59,0,0,0,-8.53,-0.41,-4.8,1.60260105133057
,0,0.42,0.76,-0.27,0.41,1.64,2.05,-0.75,-12.37,1.49,-2.82,0,0,0,-8.32,-0.69,-5.13,1.62156248092651
,0,0.43,0.77,-0.27,0.39,1.44,2.27,-0.92,-13.3,0.56,-2.65,0,0,0,-8.2,-0.84,-5.3,1.63724231719971
,0,0.43,0.78,-0.28,0.37,1.34,2.19,-0.97,-12.37,1.14,-3.59,0,0,0,-7.95,-1.13,-5.62,1.65314364433289
,0,0.43,0.78,-0.28,0.34,1.41,2.15,-1.01,-9.6,-0.65,-8.32,0,0,0,-7.68,-1.42,-5.92,1.67171168327332
,0,0.43,0.79,-0.28,0.33,0.61,2.11,-0.94,-10.13,-0.24,-6.94,0,0,0,-7.54,-1.52,-6.06,1.68689250946045
,0,0.43,0.8,-0.28,0.32,0.35,1.8,-0.67,-9.15,-0.15,-2.55,0,0,0,-7.29,-1.67,-6.33,1.70352339744568
,0,0.43,0.8,-0.28,0.3,0.08,1.44,-0.52,-8.18,0.76,0.76,0,0,0,-7.13,-1.74,-6.5,1.72192716598511
,0,0.43,0.8,-0.27,0.3,0.03,0.59,-0.09,-6.79,1.94,-0.06,0,0,0,-7.09,-1.74,-6.54,1.73665046691895
,0,0.43,0.8,-0.27,0.3,-0.12,-0.17,0.2,-6.48,1.7,1.3,0,0,0,-7.09,-1.71,-6.55,1.75310468673706
,0,0.43,0.8,-0.27,0.31,-0.12,-0.53,0.33,-5.82,-0.21,-1.63,0,0,0,-7.19,-1.64,-6.45,1.77203059196472
