Data_1,Data_2,Data_3,Data_4,Data_5,Data_6,Data_7,Data_8,Data_9,Data_10,Data_11,Data_12,Data_13,Data_14,Data_15,Data_16,TimeStampGlob
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.48881936073303
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49857211112976
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.5079243183136
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.51759171485901
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52728009223938
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53683280944824
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54638004302979
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5560986995697
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56569838523865
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.57522988319397
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58488440513611
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59442210197449
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60377526283264
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61338829994202
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.62290644645691
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63241600990295
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64196825027466
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65149426460266
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66114068031311
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67082834243774
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68017601966858
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68994379043579
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.69976401329041
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70912909507751
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71897673606873
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.72836446762085
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73772740364075
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.74759435653687
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75728392601013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76678371429443
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77631711959839
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78598165512085
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.7954363822937
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.80482244491577
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81482934951782
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82466673851013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83412575721741
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84366655349731
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.8532817363739
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.8628261089325
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87215352058411
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88177561759949
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89130449295044
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.90091490745544
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91048860549927
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92009615898132
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92956948280334
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93944334983826
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.94906234741211
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.95858454704285
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9680643081665
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97750091552734
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.98704123497009
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.99663710594177
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0061936378479
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.01566958427429
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.02540564537048
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.03506517410278
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0447723865509
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.05416917800903
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06402039527893
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07355046272278
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08307957649231
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.09284090995789
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.10227656364441
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11170148849487
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12157225608826
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13125824928284
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.140540599823
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.15010738372803
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.15973544120789
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16898584365845
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.17888498306274
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.18839693069458
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.19783568382263
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.20736455917358
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21697378158569
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.22651410102844
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23616886138916
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24567294120789
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.25530576705933
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.26486134529114
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27452039718628
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28398251533508
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29342341423035
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30302047729492
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.31272459030151
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.32251667976379
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33183169364929
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.34131050109863
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35082221031189
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.36033082008362
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.37029457092285
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.37988567352295
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.38938188552856
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39893364906311
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.40860724449158
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.4182403087616
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.42789220809937
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.43741178512573
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.44713640213013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.45665097236633
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.46628332138062
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.47564339637756
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.48546147346497
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.4949905872345
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.50461339950562
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51413917541504
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.52365827560425
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.53276419639587
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54273962974548
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.55252122879028
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56203317642212
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.57160544395447
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.58097052574158
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.59075665473938
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.60020518302917
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.6099226474762
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.61959457397461
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.62910056114197
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.63872623443604
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64832043647766
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65778756141663
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66731524467468
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2.676913022995
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.68655872344971
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.69611406326294
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7055995464325
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.71530890464783
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.72470211982727
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.73448991775513
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.74417853355408
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75367760658264
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.76319909095764
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77293920516968
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7821900844574
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79196214675903
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.80144453048706
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81090641021729
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.82054400444031
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83009886741638
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8400239944458
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8496208190918
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85914826393127
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.868901014328
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.87838292121887
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8879189491272
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89759135246277
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.90714645385742
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.91668653488159
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.92622995376587
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.93574810028076
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.94523882865906
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.95474410057068
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.96448278427124
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.97413659095764
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.98377180099487
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.99328470230103
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00289535522461
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.01230597496033
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.02216386795044
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.03165984153748
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0412495136261
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.05097579956055
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.06028509140015
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.07003879547119
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.07966542243958
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0892059803009
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0987446308136
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.10859823226929
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.11817193031311
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12760734558105
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.13680791854858
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14645934104919
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1561963558197
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.16570281982422
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.17532873153687
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.18495154380798
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.19439673423767
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.20391082763672
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.21340346336365
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22306132316589
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.23265910148621
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.24225449562073
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25168442726135
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.26119565963745
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.27073836326599
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.28033566474915
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.29001474380493
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.29957437515259
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.30944919586182
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3188042640686
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3.32848215103149
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33815479278564
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.34772324562073
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35754323005676
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.36694145202637
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.37654662132263
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.38603401184082
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.39582133293152
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.40522503852844
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.41471266746521
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.42431735992432
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43374419212341
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.44311714172363
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45274758338928
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46247053146362
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.47213983535767
