Header,TimeStamp,QuatX,QuatY,QuatZ,QuatW,GyroX,GyroY,GyroZ,AccelX,AccelY,AccelZ,EulerX,EulerY,EulerZ,GravityX,GravityY,GravityZ,TimeStampGlob
,0,0.13,-0.03,-0.48,0.87,0.04,-0.02,-0.05,-0.84,2.49,9.75,0,0,0,-0.61,2.43,9.47,1.48473477363586
,0,0.13,-0.03,-0.48,0.87,0.03,-0.03,-0.05,-0.61,2.36,9.69,0,0,0,-0.61,2.44,9.47,1.50069141387939
,0,0.13,-0.03,-0.48,0.86,0.02,-0.02,-0.05,-0.36,2.54,9.62,0,0,0,-0.61,2.44,9.47,1.51768660545349
,0,0.13,-0.03,-0.49,0.86,0.01,0,-0.03,-0.31,2.52,9.6,0,0,0,-0.61,2.44,9.47,1.53533983230591
,0,0.13,-0.03,-0.49,0.86,0.01,0.01,-0.04,-0.75,2.47,9.69,0,0,0,-0.61,2.44,9.47,1.55205917358398
,0,0.13,-0.03,-0.49,0.86,0,0.03,-0.04,-0.41,2.23,9.44,0,0,0,-0.62,2.44,9.47,1.56789016723633
,0,0.13,-0.03,-0.49,0.86,-0.01,0.03,-0.04,-0.75,2.38,9.77,0,0,0,-0.63,2.44,9.47,1.58519411087036
,0,0.13,-0.03,-0.49,0.86,-0.01,0.05,-0.04,-1.22,2.16,9.76,0,0,0,-0.63,2.44,9.47,1.60220313072205
,0,0.13,-0.03,-0.49,0.86,-0.03,0.06,-0.07,-0.76,2.2,9.74,0,0,0,-0.65,2.43,9.47,1.61798214912415
,0,0.13,-0.03,-0.49,0.86,-0.03,0.05,-0.07,-0.63,2.23,9.71,0,0,0,-0.66,2.42,9.47,1.63579654693604
,0,0.13,-0.03,-0.49,0.86,-0.05,0.08,-0.07,-1.1,1.99,9.82,0,0,0,-0.67,2.41,9.47,1.65213489532471
,0,0.12,-0.03,-0.49,0.86,-0.1,0.05,-0.14,-1.05,2.03,9.89,0,0,0,-0.69,2.39,9.48,1.66777276992798
,0,0.12,-0.03,-0.49,0.86,-0.13,0,-0.18,-0.94,2.25,9.75,0,0,0,-0.7,2.38,9.48,1.68527722358704
,0,0.12,-0.03,-0.49,0.86,-0.19,-0.02,-0.26,-0.53,2.6,9.35,0,0,0,-0.71,2.34,9.49,1.70199275016785
,0,0.12,-0.03,-0.49,0.86,-0.21,0.03,-0.3,0,2.64,10.65,0,0,0,-0.73,2.3,9.5,1.71830940246582
,0,0.12,-0.02,-0.5,0.86,-0.24,0.02,-0.34,-0.93,2.7,9.6,0,0,0,-0.74,2.27,9.5,1.73633861541748
,0,0.12,-0.02,-0.5,0.86,-0.3,0.04,-0.46,-0.75,2.58,10.31,0,0,0,-0.76,2.22,9.52,1.75246357917786
,0,0.12,-0.02,-0.5,0.86,-0.31,0.25,-0.51,-0.21,2.44,9.54,0,0,0,-0.82,2.15,9.53,1.76859021186829
,0,0.12,-0.01,-0.51,0.85,-0.33,0.4,-0.51,-1.78,2.32,10.81,0,0,0,-0.87,2.12,9.53,1.78609728813171
,0,0.12,-0.01,-0.51,0.85,-0.2,0.49,-0.39,-0.29,1.82,9.57,0,0,0,-0.97,2.06,9.53,1.80338549613953
,0,0.12,-0.01,-0.51,0.85,-0.1,0.69,-0.4,-1.22,1.9,9.66,0,0,0,-1.1,2.03,9.52,1.81853342056274
