32.14,0.13695
32.225,0.13737
32.31,0.13778
32.396,0.1382
32.481,0.13862
32.566,0.13905
32.651,0.13947
32.737,0.1399
32.822,0.14033
32.907,0.14077
32.992,0.1412
33.078,0.14164
33.163,0.14208
33.248,0.14253
33.333,0.14298
33.419,0.14343
33.504,0.14388
33.589,0.14433
33.674,0.14479
33.76,0.14525
33.845,0.14572
33.93,0.14618
34.015,0.14665
34.101,0.14712
34.186,0.1476
34.271,0.14808
34.356,0.14856
34.442,0.14904
34.527,0.14952
34.612,0.15001
34.697,0.1505
34.783,0.15099
34.868,0.15149
34.953,0.15199
35.038,0.15248
35.124,0.15299
35.209,0.15349
35.294,0.15399
35.379,0.1545
35.465,0.15501
35.55,0.15552
35.635,0.15603
35.72,0.15655
35.806,0.15706
35.891,0.15758
35.976,0.1581
36.061,0.15862
36.147,0.15914
36.232,0.15966
36.317,0.16018
36.402,0.1607
36.488,0.16123
36.573,0.16175
36.658,0.16228
36.743,0.16281
36.829,0.16333
36.914,0.16386
36.999,0.16439
37.084,0.16492
37.17,0.16545
37.255,0.16598
37.34,0.16651
37.425,0.16704
37.511,0.16757
37.596,0.1681
37.681,0.16863
37.766,0.16916
37.852,0.16969
37.937,0.17022
38.022,0.17076
38.107,0.17129
38.193,0.17182
38.278,0.17235
38.363,0.17289
38.448,0.17342
38.534,0.17395
38.619,0.17449
38.704,0.17502
38.789,0.17555
38.875,0.17609
38.96,0.17662
39.045,0.17715
39.13,0.17769
39.216,0.17822
39.301,0.17875
39.386,0.17929
39.471,0.17982
39.557,0.18035
39.642,0.18088
39.727,0.18141
39.812,0.18194
39.898,0.18247
39.983,0.183
40.068,0.18353
40.153,0.18405
40.239,0.18458
40.324,0.1851
40.409,0.18562
40.494,0.18614
40.58,0.18666
40.665,0.18717
40.75,0.18769
40.835,0.1882
40.921,0.1887
41.006,0.18921
41.091,0.18971
41.176,0.19021
41.262,0.1907
41.347,0.19119
41.432,0.19168
41.517,0.19216
41.603,0.19264
41.688,0.19311
41.773,0.19358
41.858,0.19404
41.944,0.1945
42.029,0.19495
42.114,0.19539
42.199,0.19583
42.285,0.19626
42.37,0.19669
42.455,0.19711
42.54,0.19752
42.626,0.19793
42.711,0.19833
42.796,0.19872
42.882,0.1991
42.967,0.19948
43.052,0.19984
43.137,0.2002
43.223,0.20055
43.308,0.2009
43.393,0.20123
43.478,0.20155
43.564,0.20187
43.649,0.20218
43.734,0.20248
43.819,0.20276
43.905,0.20304
43.99,0.20331
44.075,0.20358
44.16,0.20383
44.246,0.20407
44.331,0.2043
44.416,0.20452
44.501,0.20474
44.587,0.20494
44.672,0.20513
44.757,0.20531
44.842,0.20549
44.928,0.20565
45.013,0.2058
45.098,0.20594
45.183,0.20607
45.269,0.20619
45.354,0.2063
45.439,0.2064
45.524,0.20649
45.61,0.20657
45.695,0.20664
45.78,0.20669
45.865,0.20674
45.951,0.20677
46.036,0.2068
46.121,0.20681
46.206,0.20681
46.292,0.2068
46.377,0.20678
46.462,0.20675
46.547,0.20671
46.633,0.20666
46.718,0.20659
46.803,0.20652
46.888,0.20643
46.974,0.20633
47.059,0.20623
47.144,0.20611
47.229,0.20598
47.315,0.20583
47.4,0.20568
47.485,0.20552
47.57,0.20535
47.656,0.20516
47.741,0.20497
47.826,0.20476
47.911,0.20454
47.997,0.20431
48.082,0.20407
48.167,0.20382
48.252,0.20356
48.338,0.20328
48.423,0.203
48.508,0.2027
48.593,0.20239
48.679,0.20207
48.764,0.20174
48.849,0.2014
48.934,0.20104
49.02,0.20067
49.105,0.20029
49.19,0.1999
49.275,0.19949
49.361,0.19907
49.446,0.19864
49.531,0.19819
49.616,0.19773
49.702,0.19725
49.787,0.19676
49.872,0.19626
49.957,0.19574
50.043,0.1952
50.128,0.19465
50.213,0.19408
50.298,0.19349
50.384,0.19288
50.469,0.19226
50.554,0.19162
50.639,0.19096
50.725,0.19028
50.81,0.18958
50.895,0.18886
50.98,0.18811
51.066,0.18735
51.151,0.18656
51.236,0.18575
51.321,0.18492
51.407,0.18406
51.492,0.18318
51.577,0.18227
51.662,0.18134
51.748,0.18038
51.833,0.17939
51.918,0.17838
52.003,0.17733
52.089,0.17626
52.174,0.17515
52.259,0.17402
52.344,0.17285
52.43,0.17165
52.515,0.17042
52.6,0.16915
52.685,0.16785
52.771,0.16651
52.856,0.16514
52.941,0.16373
53.026,0.16228
53.112,0.16079
53.197,0.15926
53.282,0.15769
53.367,0.15609
53.453,0.15443
53.538,0.15274
53.623,0.151
53.708,0.14922
53.794,0.1474
53.879,0.14552
53.964,0.14361
54.049,0.14164
54.135,0.13963
54.22,0.13757
54.305,0.13546
54.39,0.1333
54.476,0.13109
54.561,0.12884
54.646,0.12653
54.731,0.12417
54.817,0.12176
54.902,0.1193
54.987,0.11679
55.072,0.11423
55.158,0.11162
55.243,0.10895
55.328,0.10624
55.413,0.10348
55.499,0.10066
55.584,0.097801
55.669,0.094889
55.754,0.091929
55.84,0.088923
55.925,0.08587
56.01,0.082772
56.095,0.07963
56.181,0.076445
56.266,0.073218
56.351,0.069949
56.436,0.066641
56.522,0.063294
56.607,0.059912
56.692,0.056495
56.777,0.053045
56.863,0.049565
56.948,0.046057
57.033,0.042522
57.118,0.038962
57.204,0.035379
57.289,0.031775
57.374,0.028153
57.46,0.024516
57.545,0.020865
57.63,0.017204
57.715,0.013535
57.801,0.0098602
57.886,0.0061827
57.971,0.002505
58.056,-0.0011705
58.142,-0.0048412
58.227,-0.0085043
58.312,-0.012157
58.397,-0.015797
58.483,-0.019422
58.568,-0.023028
58.653,-0.026613
58.738,-0.030174
58.824,-0.033709
58.909,-0.037215
58.994,-0.040689
59.079,-0.044129
59.165,-0.047533
59.25,-0.050899
59.335,-0.054224
59.42,-0.057507
59.506,-0.060743
59.591,-0.063933
59.676,-0.067072
59.761,-0.07016
59.847,-0.073194
59.932,-0.076172
60.017,-0.079093
60.102,-0.081955
60.188,-0.084758
60.273,-0.0875
60.358,-0.090178
60.443,-0.092792
60.529,-0.095341
60.614,-0.097822
60.699,-0.10023
60.784,-0.10258
60.87,-0.10485
60.955,-0.10706
61.04,-0.10919
61.125,-0.11125
61.211,-0.11324
61.296,-0.11516
61.381,-0.117
61.466,-0.11877
61.552,-0.12046
61.637,-0.12208
61.722,-0.12363
61.807,-0.1251
61.893,-0.1265
61.978,-0.12782
62.063,-0.12907
62.148,-0.13024
62.234,-0.13135
62.319,-0.13237
62.404,-0.13333
62.489,-0.13421
62.575,-0.13502
62.66,-0.13576
62.745,-0.13643
62.83,-0.13702
62.916,-0.13755
63.001,-0.13802
63.086,-0.13841
63.171,-0.13874
63.257,-0.139
63.342,-0.1392
63.427,-0.13934
63.512,-0.13941
63.598,-0.13943
63.683,-0.13939
63.768,-0.13929
63.853,-0.13913
63.939,-0.13892
64.024,-0.13866
64.109,-0.13835
64.194,-0.13799
64.28,-0.13758
64.365,-0.13713
64.45,-0.13663
64.535,-0.13609
64.621,-0.13551
64.706,-0.13489
64.791,-0.13423
64.876,-0.13354
64.962,-0.13282
65.047,-0.13206
65.132,-0.13127
65.217,-0.13046
65.303,-0.12961
65.388,-0.12874
65.473,-0.12785
65.558,-0.12693
65.644,-0.126
65.729,-0.12504
65.814,-0.12407
65.899,-0.12308
65.985,-0.12207
66.07,-0.12105
66.155,-0.12002
66.24,-0.11897
66.326,-0.11791
66.411,-0.11685
66.496,-0.11577
66.581,-0.11469
66.667,-0.1136
66.752,-0.1125
66.837,-0.1114
66.922,-0.1103
67.008,-0.10919
67.093,-0.10808
67.178,-0.10697
67.263,-0.10586
67.349,-0.10474
67.434,-0.10363
67.519,-0.10251
67.604,-0.1014
67.69,-0.10029
67.775,-0.099185
67.86,-0.09808
67.945,-0.096978
68.031,-0.095879
68.116,-0.094784
68.201,-0.093694
68.286,-0.092608
68.372,-0.091527
68.457,-0.090452
68.542,-0.089381
68.627,-0.088316
68.713,-0.087257
68.798,-0.086204
68.883,-0.085156
68.968,-0.084115
69.054,-0.083079
69.139,-0.08205
69.224,-0.081027
69.309,-0.08001
69.395,-0.079
69.48,-0.077996
69.565,-0.076998
69.65,-0.076007
69.736,-0.075021
69.821,-0.074041
69.906,-0.073068
69.991,-0.0721
70.077,-0.071138
70.162,-0.070182
70.247,-0.069231
70.332,-0.068286
70.418,-0.067346
70.503,-0.06641
70.588,-0.06548
70.673,-0.064554
70.759,-0.063632
70.844,-0.062714
70.929,-0.061801
71.014,-0.060891
71.1,-0.059984
71.185,-0.059081
71.27,-0.058181
71.355,-0.057283
71.441,-0.056388
71.526,-0.055495
71.611,-0.054605
71.697,-0.053716
71.782,-0.052828
71.867,-0.051942
71.952,-0.051057
72.038,-0.050173
72.123,-0.04929
72.208,-0.048408
72.293,-0.047526
72.379,-0.046644
72.464,-0.045763
72.549,-0.044881
72.634,-0.043999
72.72,-0.043117
72.805,-0.042235
72.89,-0.041352
72.975,-0.040469
73.061,-0.039585
73.146,-0.038701
73.231,-0.037817
73.316,-0.036932
73.402,-0.036046
73.487,-0.03516
73.572,-0.034274
73.657,-0.033387
73.743,-0.0325
73.828,-0.031613
73.913,-0.030726
73.998,-0.029839
74.084,-0.028953
74.169,-0.028067
74.254,-0.027182
74.339,-0.026298
74.425,-0.025415
74.51,-0.024532
74.595,-0.023652
74.68,-0.022773
74.766,-0.021895
74.851,-0.02102
74.936,-0.020147
75.021,-0.019276
75.107,-0.018408
75.192,-0.017542
75.277,-0.01668
75.362,-0.01582
75.448,-0.014964
75.533,-0.014112
75.618,-0.013263
75.703,-0.012417
75.789,-0.011575
75.874,-0.010738
75.959,-0.0099039
76.044,-0.0090744
76.13,-0.0082492
76.215,-0.0074283
76.3,-0.0066119
76.385,-0.0058
76.471,-0.0049925
76.556,-0.0041897
76.641,-0.0033914
76.726,-0.0025979
76.812,-0.001809
76.897,-0.001025
76.982,-0.00024573
77.067,0.00052857
77.153,0.0012979
77.238,0.0020621
77.323,0.0028212
77.408,0.003575
77.494,0.0043235
77.579,0.0050666
77.664,0.0058043
77.749,0.0065364
77.835,0.0072628
77.92,0.0079833
78.005,0.0086977
78.09,0.0094058
78.176,0.010107
78.261,0.010802
78.346,0.01149
78.431,0.012171
78.517,0.012844
78.602,0.01351
78.687,0.014167
78.772,0.014817
78.858,0.015458
78.943,0.01609
79.028,0.016714
79.113,0.017327
79.199,0.017931
79.284,0.018525
79.369,0.019109
79.454,0.019682
79.54,0.020244
79.625,0.020795
79.71,0.021334
79.795,0.021862
79.881,0.022377
79.966,0.02288
80.051,0.02337
80.136,0.023847
80.222,0.024311
80.307,0.024761
80.392,0.025197
80.477,0.02562
80.563,0.026028
80.648,0.026422
80.733,0.026801
80.818,0.027166
80.904,0.027515
80.989,0.027849
81.074,0.028169
81.159,0.028472
81.245,0.02876
81.33,0.029032
81.415,0.029288
81.5,0.029529
81.586,0.029754
81.671,0.029963
81.756,0.030155
81.841,0.030332
81.927,0.030493
82.012,0.030638
82.097,0.030766
82.182,0.030879
82.268,0.030976
82.353,0.031057
82.438,0.031122
82.523,0.031172
82.609,0.031206
82.694,0.031225
82.779,0.03123
82.864,0.031219
82.95,0.031193
83.035,0.031153
83.12,0.031099
83.205,0.03103
83.291,0.030949
83.376,0.030853
83.461,0.030745
83.546,0.030624
83.632,0.030491
83.717,0.030346
83.802,0.030189
83.887,0.030021
83.973,0.029842
84.058,0.029652
84.143,0.029453
84.228,0.029244
84.314,0.029026
84.399,0.028799
84.484,0.028564
84.569,0.028322
84.655,0.028072
84.74,0.027816
84.825,0.027553
84.91,0.027284
84.996,0.027011
85.081,0.026732
85.166,0.026449
85.251,0.026163
85.337,0.025873
85.422,0.025581
85.507,0.025286
85.592,0.02499
85.678,0.024692
85.763,0.024393
85.848,0.024094
85.934,0.023795
86.019,0.023497
86.104,0.023199
86.189,0.022903
86.275,0.022609
86.36,0.022318
86.445,0.022029
86.53,0.021743
86.616,0.021461
86.701,0.021182
86.786,0.020908
86.871,0.020638
86.957,0.020373
87.042,0.020113
87.127,0.019859
87.212,0.01961
87.298,0.019368
87.383,0.019132
87.468,0.018903
87.553,0.01868
87.639,0.018464
87.724,0.018255
87.809,0.018053
87.894,0.017859
87.98,0.017672
88.065,0.017493
88.15,0.017322
88.235,0.017159
88.321,0.017004
88.406,0.016857
88.491,0.016718
88.576,0.016587
88.662,0.016465
88.747,0.016351
88.832,0.016245
88.917,0.016147
89.003,0.016058
89.088,0.015978
89.173,0.015905
89.258,0.015841
89.344,0.015786
89.429,0.015739
89.514,0.0157
89.599,0.015669
89.685,0.015647
89.77,0.015633
89.855,0.015627
89.94,0.015629
90.026,0.01564
90.111,0.015658
90.196,0.015685
90.281,0.01572
90.367,0.015763
90.452,0.015814
90.537,0.015873
90.622,0.015939
90.708,0.016014
90.793,0.016096
90.878,0.016186
90.963,0.016284
91.049,0.01639
91.134,0.016503
91.219,0.016624
91.304,0.016752
91.39,0.016887
91.475,0.01703
91.56,0.01718
91.645,0.017337
91.731,0.017502
91.816,0.017673
91.901,0.017851
91.986,0.018035
92.072,0.018227
92.157,0.018424
92.242,0.018628
92.327,0.018838
92.413,0.019054
92.498,0.019276
92.583,0.019503
92.668,0.019736
92.754,0.019974
92.839,0.020216
92.924,0.020464
93.009,0.020716
93.095,0.020973
93.18,0.021233
93.265,0.021497
93.35,0.021765
93.436,0.022036
93.521,0.02231
93.606,0.022586
93.691,0.022865
93.777,0.023146
93.862,0.023428
93.947,0.023711
94.032,0.023995
94.118,0.02428
94.203,0.024564
94.288,0.024849
94.373,0.025132
94.459,0.025415
94.544,0.025695
94.629,0.025974
94.714,0.026249
94.8,0.026522
94.885,0.026791
94.97,0.027056
95.055,0.027317
95.141,0.027572
95.226,0.027822
95.311,0.028065
95.396,0.028301
95.482,0.028529
95.567,0.02875
95.652,0.028961
95.737,0.029162
95.823,0.029354
95.908,0.029534
95.993,0.029702
96.078,0.029858
96.164,0.03
96.249,0.030126
96.334,0.030238
96.419,0.030333
96.505,0.03041
96.59,0.030469
96.675,0.030509
96.76,0.030528
96.846,0.030526
96.931,0.0305
97.016,0.03045
97.101,0.030375
97.187,0.030273
97.272,0.030143
97.357,0.029984
97.442,0.029794
97.528,0.029573
97.613,0.029318
97.698,0.029029
97.783,0.028704
97.869,0.028342
97.954,0.02794
98.039,0.027499
98.124,0.027016
98.21,0.02649
98.295,0.02592
98.38,0.025304
98.465,0.024641
98.551,0.02393
98.636,0.02317
98.721,0.02236
98.806,0.021497
98.892,0.020582
98.977,0.019613
99.062,0.018589
99.147,0.017508
99.233,0.01637
99.318,0.015174
99.403,0.01392
99.488,0.012606
99.574,0.011233
99.659,0.0098002
99.744,0.0083067
99.829,0.0067521
99.915,0.0051359
100,0.0034576
