Time,Gait_Phases
1738245028.7844577,False
1738245028.8039382,False
1738245028.8184526,False
1738245028.834073,False
1738245028.8541992,False
1738245028.868557,False
1738245028.8843017,False
1738245028.904548,False
1738245028.918591,False
1738245028.934006,False
1738245028.9543748,False
1738245028.9688723,False
1738245028.984668,False
1738245029.004842,False
1738245029.0192857,False
1738245029.034945,False
1738245029.0547445,False
1738245029.068997,False
1738245029.085225,False
1738245029.1046417,False
1738245029.1196682,False
1738245029.135347,False
1738245029.1550665,False
1738245029.1694307,False
1738245029.185735,False
1738245029.2046187,False
1738245029.2195275,False
1738245029.235453,False
1738245029.2556553,False
1738245029.270133,False
1738245029.2853918,False
1738245029.3054442,False
1738245029.3199158,False
1738245029.3355768,False
1738245029.355325,False
1738245029.370049,False
1738245029.3856204,False
1738245029.4048777,False
1738245029.4200573,False
1738245029.4354355,False
1738245029.455089,False
1738245029.4703245,False
1738245029.4861734,False
1738245029.5054092,False
1738245029.519992,False
1738245029.5357175,False
1738245029.55557,False
1738245029.5701478,False
1738245029.5854642,False
1738245029.606954,False
1738245029.62033,False
1738245029.6365452,False
1738245029.6559353,False
1738245029.670276,False
1738245029.68637,False
1738245029.7056892,False
1738245029.7206278,False
1738245029.7367797,False
1738245029.7557716,False
1738245029.7706976,False
1738245029.7868395,False
1738245029.8058324,False
1738245029.8204808,False
1738245029.836722,False
1738245029.8557703,False
1738245029.8701313,False
1738245029.8862364,False
1738245029.9051518,False
1738245029.9203005,False
1738245029.9361026,False
1738245029.9560184,False
1738245029.970034,False
1738245029.9867642,False
1738245030.0054176,False
1738245030.0207958,False
1738245030.0366812,False
1738245030.0562391,False
1738245030.070454,False
1738245030.0870187,False
1738245030.1062348,False
1738245030.120254,False
1738245030.13728,False
1738245030.1560786,False
1738245030.1706777,False
1738245030.1873662,False
1738245030.206238,False
1738245030.2203572,False
1738245030.237435,False
1738245030.2561753,False
1738245030.2708087,False
1738245030.2880206,False
1738245030.3063395,False
1738245030.3210063,False
1738245030.3376508,False
1738245030.3564477,False
1738245030.3705685,False
1738245030.3873522,False
1738245030.406541,False
1738245030.4205396,False
1738245030.4375126,False
1738245030.4563138,False
1738245030.4705558,False
1738245030.487532,False
1738245030.5068345,False
1738245030.5212748,False
1738245030.5371208,False
1738245030.55642,False
1738245030.571066,False
1738245030.5872948,False
1738245030.6068387,False
1738245030.620813,False
1738245030.637287,False
1738245030.6565125,False
1738245030.6711698,False
1738245030.6883235,False
1738245030.7074108,False
1738245030.7209818,False
1738245030.7383692,False
1738245030.756741,False
1738245030.7716117,False
1738245030.7882278,False
1738245030.8073597,False
1738245030.821565,False
1738245030.8381655,False
1738245030.857062,False
1738245030.8722124,False
1738245030.88812,False
1738245030.9074214,False
1738245030.9217305,False
1738245030.9381893,False
1738245030.95685,False
1738245030.971457,False
1738245030.9888065,False
1738245031.007174,False
1738245031.0220945,False
1738245031.0382962,False
1738245031.0575006,False
1738245031.071993,False
1738245031.089379,False
1738245031.107246,False
1738245031.1219544,False
1738245031.139205,False
1738245031.1579015,False
1738245031.172473,False
1738245031.189369,False
1738245031.2087293,False
1738245031.222689,False
1738245031.2405517,False
1738245031.2584789,False
1738245031.2732062,False
1738245031.2890425,False
1738245031.3078792,False
1738245031.3221817,False
1738245031.3401268,False
1738245031.3584847,False
1738245031.3729763,False
1738245031.389938,False
1738245031.4089994,False
1738245031.4234617,False
1738245031.440782,False
1738245031.4584928,False
1738245031.4737122,False
1738245031.4913175,False
1738245031.5089698,False
1738245031.523698,False
1738245031.541263,False
1738245031.5586948,False
1738245031.5734203,False
1738245031.5914843,False
1738245031.608907,False
1738245031.6239564,False
1738245031.641844,False
1738245031.658971,False
1738245031.6734686,False
1738245031.6916113,False
1738245031.710137,False
1738245031.7249572,False
1738245031.7437153,False
1738245031.7608292,False
1738245031.7752447,False
1738245031.7933676,False
1738245031.8111672,False
1738245031.826306,False
1738245031.8434906,False
1738245031.861973,False
1738245031.8759277,False
1738245031.8942094,False
1738245031.9124577,False
1738245031.927472,False
1738245031.946646,False
1738245031.9641397,False
1738245031.9796183,False
1738245031.996882,False
1738245032.0154674,False
1738245032.03074,False
1738245032.0484898,False
1738245032.0661097,False
1738245032.081407,False
1738245032.0991423,False
1738245032.1166887,False
1738245032.1321025,False
1738245032.1505103,False
1738245032.1672196,False
1738245032.182381,False
1738245032.2004943,False
1738245032.2176132,False
1738245032.2327774,False
1738245032.2508614,False
1738245032.2673907,False
1738245032.283941,False
1738245032.3019004,False
1738245032.318229,False
1738245032.333458,False
1738245032.352384,False
1738245032.3680606,False
1738245032.384047,False
1738245032.4027689,False
1738245032.418308,False
1738245032.4325016,False
1738245032.4519284,False
1738245032.468213,False
1738245032.4828656,False
1738245032.5022838,False
1738245032.517981,False
1738245032.5332477,False
1738245032.553113,False
1738245032.5688815,False
1738245032.5838478,False
1738245032.6034925,False
1738245032.618668,False
1738245032.6333218,False
1738245032.6525598,False
1738245032.668747,False
1738245032.6833918,False
1738245032.7028546,False
1738245032.718341,False
1738245032.7340248,False
1738245032.7536392,False
1738245032.768951,False
1738245032.7842598,False
1738245032.803408,False
1738245032.818792,False
1738245032.834685,False
1738245032.853983,False
1738245032.8694532,False
1738245032.8843338,False
1738245032.904715,False
1738245032.9191334,False
1738245032.9346647,False
1738245032.9541917,False
1738245032.969426,False
1738245032.9846706,False
1738245033.004454,False
1738245033.0199273,False
1738245033.034786,False
1738245033.0551004,False
1738245033.0705454,False
1738245033.0851948,False
1738245033.105544,False
1738245033.121125,False
1738245033.1354065,False
1738245033.1555688,False
1738245033.1711855,False
1738245033.1857731,False
1738245033.2057624,False
1738245033.2210572,False
1738245033.2370696,False
1738245033.2560785,False
1738245033.2711585,False
1738245033.287527,False
1738245033.3067615,False
1738245033.3211958,False
1738245033.337278,False
1738245033.3570516,False
1738245033.3717875,False
1738245033.388415,False
1738245033.4076433,False
1738245033.422082,False
1738245033.4382784,False
1738245033.457905,False
1738245033.4727812,False
1738245033.4890926,False
1738245033.508164,False
1738245033.52219,False
1738245033.5386972,False
1738245033.5577254,False
1738245033.5725813,False
1738245033.5889163,False
1738245033.608067,False
1738245033.6227198,False
1738245033.6389234,False
1738245033.658407,False
1738245033.672917,False
1738245033.6888738,False
1738245033.7088037,False
1738245033.7224088,False
1738245033.7385995,False
1738245033.7579749,False
1738245033.7721407,False
1738245033.78873,False
1738245033.8081436,False
1738245033.8224113,False
1738245033.8381994,False
1738245033.8574183,False
1738245033.872215,False
1738245033.8887055,False
1738245033.9076006,False
1738245033.9219208,False
1738245033.938181,False
1738245033.9577029,False
1738245033.9722643,False
1738245033.9883285,False
1738245034.0083177,False
1738245034.022876,False
1738245034.0388565,False
1738245034.0575843,False
1738245034.0729222,False
1738245034.0884726,False
1738245034.108005,False
1738245034.1226978,False
1738245034.1385884,False
1738245034.1578226,False
1738245034.1724536,False
1738245034.1888323,False
1738245034.2076054,False
1738245034.2232664,False
1738245034.2377925,False
1738245034.257616,False
1738245034.272101,False
1738245034.2879744,False
1738245034.308283,False
1738245034.322627,False
1738245034.3378894,False
1738245034.358282,False
1738245034.3719995,False
1738245034.387773,False
1738245034.4085083,False
1738245034.4227717,False
1738245034.43813,False
1738245034.4584148,False
1738245034.473323,False
1738245034.488227,False
1738245034.508614,False
1738245034.522756,False
1738245034.5380917,False
1738245034.558426,False
1738245034.573336,False
1738245034.5884092,False
1738245034.60874,False
1738245034.6228173,False
1738245034.63802,False
1738245034.6583483,False
1738245034.6731584,False
1738245034.6883662,False
1738245034.7094083,False
1738245034.7232027,False
1738245034.7381773,False
1738245034.759344,False
1738245034.7732036,False
1738245034.788487,False
1738245034.8084912,False
1738245034.8235412,False
1738245034.838591,False
1738245034.8590949,False
1738245034.873532,False
1738245034.889157,False
1738245034.908632,False
1738245034.9242568,False
1738245034.9391885,False
1738245034.9599106,False
1738245034.974084,False
1738245034.989454,False
1738245035.0096223,False
1738245035.0235872,False
1738245035.0389671,False
1738245035.0590858,False
1738245035.0738692,False
1738245035.089512,False
1738245035.1093094,False
1738245035.1237445,False
1738245035.13885,False
1738245035.159402,False
1738245035.1743846,False
1738245035.1897805,False
1738245035.2095523,False
1738245035.2238522,False
1738245035.239985,False
1738245035.2590451,False
1738245035.2742038,False
1738245035.2894866,False
1738245035.3094523,False
1738245035.3239622,False
1738245035.34002,False
1738245035.359645,False
1738245035.374301,False
1738245035.389511,False
1738245035.4097848,False
1738245035.4242663,False
1738245035.4400055,False
1738245035.4597418,False
1738245035.474409,False
1738245035.4895504,False
1738245035.509839,False
1738245035.5240836,False
1738245035.5396736,False
1738245035.5592315,False
1738245035.5743165,False
1738245035.589625,False
1738245035.609315,False
1738245035.6235683,False
1738245035.639198,False
1738245035.6596754,False
1738245035.6742404,False
1738245035.689293,False
1738245035.710468,False
1738245035.7241852,False
1738245035.7397764,False
1738245035.7602258,False
1738245035.7738364,False
1738245035.7894,False
1738245035.809868,False
1738245035.8242426,False
1738245035.838965,False
1738245035.8598387,False
1738245035.874178,False
1738245035.889613,False
1738245035.9099317,False
1738245035.9245522,False
1738245035.9396918,False
1738245035.959725,False
1738245035.974084,False
1738245035.990039,False
1738245036.009297,False
1738245036.024905,False
1738245036.0399902,False
1738245036.0603042,False
1738245036.074484,False
1738245036.089914,False
1738245036.1100433,False
1738245036.1250055,False
1738245036.1398258,False
1738245036.1607163,False
1738245036.1743011,False
1738245036.1899314,False
1738245036.2094946,False
1738245036.2241414,False
1738245036.2400134,False
1738245036.259787,False
1738245036.2746038,False
1738245036.2899013,False
1738245036.309246,False
1738245036.3245895,False
1738245036.3399746,False
1738245036.360116,False
1738245036.3740714,False
1738245036.390228,False
1738245036.4096844,False
1738245036.424178,False
1738245036.4397624,False
1738245036.4592423,False
1738245036.473513,False
1738245036.4881673,False
1738245036.504842,False
1738245036.521911,False
1738245036.536706,False
1738245036.5526168,False
1738245036.571696,False
1738245036.5861354,False
1738245036.6029923,False
1738245036.622188,False
1738245036.6365037,False
1738245036.652331,False
1738245036.6718566,False
1738245036.6864789,False
1738245036.7028923,False
1738245036.7223916,False
1738245036.7365918,False
1738245036.7531142,False
1738245036.772163,False
1738245036.7874136,False
1738245036.8035798,False
1738245036.822337,False
1738245036.836856,False
1738245036.8542306,False
1738245036.8731728,False
1738245036.886786,False
1738245036.9029517,False
1738245036.9227188,False
1738245036.936973,False
1738245036.9525805,False
1738245036.972829,False
1738245036.9870028,False
1738245037.003036,False
1738245037.0224595,False
1738245037.0370958,False
1738245037.0532775,False
1738245037.07238,False
1738245037.0875328,False
1738245037.1036756,False
1738245037.1224668,False
1738245037.1375773,False
1738245037.1536164,False
1738245037.1729517,False
1738245037.1876068,False
1738245037.2039683,False
1738245037.222973,False
1738245037.2369597,False
1738245037.2540505,False
1738245037.2733474,False
1738245037.2873552,False
1738245037.30346,False
1738245037.323121,False
1738245037.3375278,False
1738245037.3536956,False
1738245037.373245,False
1738245037.387597,False
1738245037.403702,False
1738245037.4234693,False
1738245037.4374127,False
1738245037.454114,False
1738245037.4730372,False
1738245037.4875305,False
1738245037.5035791,False
1738245037.5226667,False
1738245037.5374978,False
1738245037.5542471,False
1738245037.572995,False
1738245037.5876222,False
1738245037.6045296,False
1738245037.6230707,False
1738245037.6375313,False
1738245037.6546156,False
1738245037.673683,False
1738245037.6877992,False
1738245037.7050712,False
1738245037.7237518,False
1738245037.7381291,False
1738245037.7548316,False
1738245037.7731717,False
1738245037.788442,False
1738245037.8054664,False
1738245037.824136,False
1738245037.838824,False
1738245037.855541,False
1738245037.8739862,False
1738245037.8887527,False
1738245037.9056666,False
1738245037.9240837,False
1738245037.938276,False
1738245037.9563262,False
1738245037.9741113,False
1738245037.98852,False
1738245038.0055196,False
1738245038.0241556,False
1738245038.038674,False
1738245038.0561726,False
1738245038.0737815,False
1738245038.0887294,False
1738245038.106273,False
1738245038.1244802,False
1738245038.1391156,False
1738245038.1568222,False
1738245038.1741428,False
1738245038.188391,False
1738245038.206645,False
1738245038.224312,False
1738245038.2389529,False
1738245038.2562315,False
1738245038.274384,False
1738245038.2891984,False
1738245038.3063903,False
1738245038.3248444,False
1738245038.338899,False
1738245038.3567152,False
1738245038.3747096,False
1738245038.3893182,False
1738245038.4065733,False
1738245038.425068,False
1738245038.4390807,False
1738245038.4573026,False
1738245038.474413,False
1738245038.489417,False
1738245038.506765,False
1738245038.5251944,False
1738245038.539301,False
1738245038.5576775,False
1738245038.5748043,False
1738245038.5906675,False
1738245038.6081493,False
1738245038.6252036,False
1738245038.6400912,False
1738245038.6588266,False
1738245038.6759229,False
1738245038.690718,False
1738245038.70951,False
1738245038.726042,False
1738245038.7407987,False
1738245038.7593918,False
1738245038.7765765,False
1738245038.7910635,False
1738245038.8095744,False
1738245038.8264072,False
1738245038.8414364,False
1738245038.8599064,False
1738245038.8770034,False
1738245038.891988,False
1738245038.9101305,False
1738245038.9274075,False
1738245038.9423532,False
1738245038.9609663,False
1738245038.9769292,False
1738245038.99191,False
1738245039.0107777,False
1738245039.02711,False
1738245039.042212,False
1738245039.0610478,False
1738245039.077623,False
1738245039.0924745,False
1738245039.1113796,False
1738245039.1279562,False
1738245039.142262,False
1738245039.1606696,False
1738245039.1779325,False
1738245039.1924973,False
1738245039.2113893,False
1738245039.2277288,False
1738245039.2427163,False
1738245039.261767,False
1738245039.277372,False
1738245039.292523,False
1738245039.3111782,False
1738245039.328256,False
1738245039.3424375,False
1738245039.3618546,False
1738245039.3782806,False
1738245039.3927784,False
1738245039.4115314,False
1738245039.4279685,False
1738245039.442721,False
1738245039.4619389,False
1738245039.4777083,False
1738245039.4933991,False
1738245039.5114038,False
1738245039.52824,False
1738245039.542894,False
1738245039.5621128,False
1738245039.5778694,False
1738245039.5924704,False
1738245039.612247,False
1738245039.6280706,False
1738245039.6436584,False
1738245039.6617718,False
1738245039.6787384,False
1738245039.698033,False
1738245039.7158678,False
1738245039.7300217,False
1738245039.7454016,False
1738245039.7626934,False
1738245039.7789402,False
1738245039.793947,False
1738245039.81311,False
1738245039.8293688,False
1738245039.8434165,False
1738245039.8622046,False
1738245039.8787448,False
1738245039.893279,False
1738245039.913108,False
1738245039.9291277,False
1738245039.9439802,False
1738245039.9626143,False
1738245039.97947,False
1738245039.9938624,False
1738245040.012665,False
1738245040.0296454,False
1738245040.0439692,False
1738245040.0633156,False
1738245040.079454,False
1738245040.0943167,False
1738245040.1129253,False
1738245040.1295,False
1738245040.144543,False
1738245040.162738,False
1738245040.1796308,False
1738245040.194505,False
1738245040.213301,False
1738245040.229478,False
1738245040.2444713,False
1738245040.2626193,False
1738245040.2802494,False
1738245040.2946155,False
1738245040.3133965,False
1738245040.3299782,False
1738245040.3449206,False
1738245040.363244,False
1738245040.3801715,False
1738245040.3950064,False
1738245040.4135308,False
1738245040.4300933,False
1738245040.4455135,False
1738245040.4634595,False
1738245040.4805388,False
1738245040.4956791,False
1738245040.5135922,False
1738245040.5307512,False
1738245040.5456736,False
1738245040.564118,False
1738245040.58063,False
1738245040.596018,False
1738245040.61371,False
1738245040.6306207,False
1738245040.6459036,False
1738245040.6638808,False
1738245040.6810555,False
1738245040.6956038,False
1738245040.7144065,False
1738245040.7307725,False
1738245040.746493,False
1738245040.7642453,False
1738245040.7811108,False
1738245040.7960238,False
1738245040.8143756,False
1738245040.830795,False
1738245040.846484,False
1738245040.8645504,False
1738245040.881273,False
1738245040.896672,False
1738245040.91434,False
1738245040.931656,False
1738245040.9461887,False
1738245040.9639792,False
1738245040.980876,False
1738245040.9962113,False
1738245041.0145164,False
1738245041.031067,False
1738245041.0458891,False
1738245041.064422,False
1738245041.0818477,False
1738245041.096689,False
1738245041.113983,False
1738245041.1314929,False
1738245041.1462753,False
1738245041.1647828,False
1738245041.1816683,False
1738245041.196264,False
1738245041.2140994,False
1738245041.232096,False
1738245041.2463062,False
1738245041.2651813,False
1738245041.2814565,False
1738245041.2971144,False
1738245041.314509,False
1738245041.3316777,False
1738245041.347036,False
1738245041.3646154,False
1738245041.381765,False
1738245041.3966134,False
1738245041.4147687,False
1738245041.4324074,False
1738245041.4469745,False
1738245041.4648578,False
1738245041.4827082,False
1738245041.4973376,False
1738245041.5150898,False
1738245041.5324924,False
1738245041.5471487,False
1738245041.5654266,False
1738245041.5821035,False
1738245041.597433,False
1738245041.614961,False
1738245041.633141,False
1738245041.6469617,False
1738245041.6654067,False
1738245041.6822202,False
1738245041.6975236,False
1738245041.7150805,False
1738245041.7328925,False
1738245041.7479932,False
1738245041.7653954,False
1738245041.7830002,False
1738245041.7975538,False
1738245041.8157318,False
1738245041.8333728,False
1738245041.8478315,False
1738245041.865425,False
1738245041.8834558,False
1738245041.898233,False
1738245041.915781,False
1738245041.9330077,False
1738245041.9491625,False
1738245041.9659867,False
1738245041.983489,False
1738245041.9991765,False
1738245042.0164478,False
1738245042.033548,False
1738245042.0491834,False
1738245042.0661726,False
1738245042.0838287,False
1738245042.099733,False
1738245042.1158898,False
1738245042.1339102,False
1738245042.149952,False
1738245042.166593,False
1738245042.184395,False
1738245042.2000537,False
1738245042.2166357,False
1738245042.2339385,False
1738245042.250315,False
1738245042.266564,False
1738245042.2842057,False
1738245042.2998474,False
1738245042.3170838,False
1738245042.33434,False
1738245042.3499832,False
1738245042.366999,False
1738245042.3848107,False
1738245042.4019368,False
1738245042.416853,False
1738245042.4350846,False
1738245042.4516406,False
1738245042.4674754,False
1738245042.484643,False
1738245042.5010428,False
1738245042.5173953,False
1738245042.5349274,False
1738245042.5516336,False
1738245042.5676467,False
1738245042.5850208,False
1738245042.6016328,False
1738245042.618108,False
1738245042.635044,False
1738245042.6520855,False
1738245042.6674807,False
1738245042.685253,False
1738245042.702258,False
1738245042.7175558,False
1738245042.7352884,False
1738245042.7529714,False
1738245042.7676833,False
1738245042.7855704,False
1738245042.802702,False
1738245042.8185155,False
1738245042.8357613,False
1738245042.8530796,False
1738245042.8683753,False
1738245042.886297,False
1738245042.902799,False
1738245042.9180896,False
1738245042.935951,False
1738245042.9528692,False
1738245042.968248,False
1738245042.9853432,False
1738245043.0025718,False
1738245043.018035,False
1738245043.035782,False
1738245043.0521529,False
1738245043.068284,False
1738245043.0861025,False
1738245043.1022606,False
1738245043.118243,False
1738245043.1364791,False
1738245043.1530082,False
1738245043.1678305,False
1738245043.1859424,False
1738245043.2028186,False
1738245043.2185063,False
1738245043.2359636,False
1738245043.2541144,False
1738245043.2681413,False
1738245043.2861092,False
1738245043.303582,False
1738245043.320151,False
1738245043.3365357,False
1738245043.3542683,False
1738245043.3698983,False
1738245043.3868203,False
1738245043.406712,False
1738245043.426242,False
1738245043.4412763,False
1738245043.4579682,False
1738245043.4770606,False
1738245043.4915202,False
1738245043.507641,False
1738245043.5271192,False
1738245043.5417323,False
1738245043.5579731,False
1738245043.5769114,False
1738245043.591775,False
1738245043.6075585,False
1738245043.628203,False
1738245043.64188,False
1738245043.6578517,False
1738245043.6770244,False
1738245043.691704,False
1738245043.7076492,False
1738245043.726833,False
1738245043.741262,False
1738245043.757496,False
1738245043.7771604,False
1738245043.7922232,False
1738245043.8087158,False
1738245043.8274488,False
1738245043.8415377,False
1738245043.8580427,False
1738245043.8778598,False
1738245043.8917992,False
1738245043.9081414,False
1738245043.9276516,False
1738245043.9417894,False
1738245043.957817,False
1738245043.9770365,False
1738245043.9915805,False
1738245044.0082698,False
1738245044.0267563,False
1738245044.041225,False
1738245044.057453,False
1738245044.0768695,False
1738245044.0913503,False
1738245044.1080222,False
1738245044.1263418,False
1738245044.141149,False
1738245044.1572757,False
1738245044.1769094,False
1738245044.190992,False
1738245044.208126,False
1738245044.2263734,False
1738245044.241366,False
1738245044.258016,False
1738245044.2766464,False
1738245044.2914784,False
1738245044.3076904,False
1738245044.3261583,False
1738245044.3419652,False
1738245044.3581629,False
1738245044.376455,False
1738245044.3923905,False
1738245044.408176,False
1738245044.4265575,False
1738245044.4420133,False
1738245044.457785,False
1738245044.4766617,False
1738245044.49141,False
1738245044.5082693,False
1738245044.5265238,False
1738245044.5418007,False
1738245044.5582554,False
1738245044.5767074,False
1738245044.5924747,False
1738245044.6077957,False
1738245044.6264102,False
1738245044.641838,False
1738245044.6584928,False
1738245044.6767292,False
1738245044.6921644,False
1738245044.708246,False
1738245044.7263434,False
1738245044.742195,False
1738245044.7578766,False
1738245044.7760053,False
1738245044.7920616,False
1738245044.808447,False
1738245044.8264976,False
1738245044.84197,False
1738245044.8581717,False
1738245044.8758886,False
1738245044.8918388,False
1738245044.9080594,False
1738245044.9260428,False
1738245044.941686,False
1738245044.9586022,False
1738245044.9763515,False
1738245044.9920568,False
1738245045.008032,False
1738245045.0261354,False
1738245045.0424592,False
1738245045.057909,False
1738245045.075725,False
1738245045.0917892,False
1738245045.1085312,False
1738245045.1260662,False
1738245045.1424465,False
1738245045.1583505,False
1738245045.176227,False
1738245045.1923482,False
1738245045.2106204,False
1738245045.2294056,False
1738245045.243625,False
1738245045.259827,False
1738245045.277118,False
1738245045.2929258,False
1738245045.3121653,False
1738245045.3301387,False
1738245045.3441544,False
1738245045.3604548,False
1738245045.3783052,False
1738245045.3935368,False
1738245045.409534,False
1738245045.4268322,False
1738245045.443586,False
1738245045.459006,False
1738245045.4771783,False
1738245045.4929693,False
1738245045.5086994,False
1738245045.5268335,False
1738245045.5430286,False
1738245045.559387,False
1738245045.577197,False
1738245045.5935152,False
1738245045.609476,False
1738245045.62775,False
1738245045.6434617,False
1738245045.6594243,False
1738245045.677581,False
1738245045.6937385,False
1738245045.7133064,False
1738245045.73071,False
1738245045.744444,False
1738245045.7601209,False
1738245045.7774596,False
1738245045.7939906,False
1738245045.8091435,False
1738245045.8279276,False
1738245045.844225,False
1738245045.85966,False
1738245045.8773654,False
1738245045.893592,False
1738245045.9097145,False
1738245045.9277272,False
1738245045.943683,False
1738245045.960168,False
1738245045.9774928,False
1738245045.9942143,False
1738245046.009573,False
1738245046.0277498,False
1738245046.0446217,False
1738245046.0597365,False
1738245046.0777557,False
1738245046.094494,False
1738245046.1097727,False
1738245046.128476,False
1738245046.1453233,False
1738245046.159902,False
1738245046.1787791,False
1738245046.1944966,False
1738245046.210479,False
1738245046.2282937,False
1738245046.245116,False
1738245046.25984,False
1738245046.2788284,False
1738245046.2949438,False
1738245046.310145,False
1738245046.3289511,False
1738245046.3446088,False
1738245046.3604884,False
1738245046.3782732,False
1738245046.3954215,False
1738245046.4100423,False
1738245046.4283075,False
1738245046.4453735,False
1738245046.4602916,False
1738245046.4792974,False
1738245046.49516,False
1738245046.5103436,False
1738245046.5289247,False
1738245046.545447,False
1738245046.5603433,False
1738245046.5787315,False
1738245046.5948994,False
1738245046.6106572,False
1738245046.62882,False
1738245046.6455882,False
1738245046.6605124,False
1738245046.679239,False
1738245046.6954606,False
1738245046.711098,False
1738245046.7289,False
1738245046.7453806,False
1738245046.7606497,False
1738245046.7788856,False
1738245046.796018,False
1738245046.8109846,False
1738245046.828633,False
1738245046.845547,False
1738245046.8608482,False
1738245046.8788254,False
1738245046.8957038,False
1738245046.9104233,False
1738245046.9288268,False
1738245046.9458356,False
1738245046.960909,False
1738245046.9792025,False
1738245046.996122,False
1738245047.0106215,False
1738245047.028959,False
1738245047.0456574,False
1738245047.0610356,False
1738245047.0799716,False
1738245047.095827,False
1738245047.1113222,False
1738245047.1291792,False
1738245047.146522,False
1738245047.160795,False
1738245047.1788957,False
1738245047.196173,False
1738245047.2115867,False
1738245047.2289972,False
1738245047.2463398,False
1738245047.2609828,False
1738245047.2797515,False
1738245047.2961135,False
1738245047.3115196,False
1738245047.3296995,False
1738245047.3464837,False
1738245047.3613193,False
1738245047.3800404,False
1738245047.3966432,False
1738245047.412036,False
1738245047.430281,False
1738245047.4461546,False
1738245047.4615085,False
1738245047.4798567,False
1738245047.4973114,False
1738245047.5118568,False
1738245047.5300326,False
1738245047.5472164,False
1738245047.5621543,False
1738245047.5797784,False
1738245047.597973,False
1738245047.612337,False
1738245047.630348,False
1738245047.6473622,False
1738245047.6625347,False
1738245047.679958,False
1738245047.6975372,False
1738245047.7129462,False
1738245047.730333,False
1738245047.7475402,False
1738245047.7637427,False
1738245047.7807388,False
1738245047.7980032,False
1738245047.813691,False
1738245047.830601,False
1738245047.8479924,False
1738245047.863915,False
1738245047.880705,False
1738245047.8982615,False
1738245047.914307,False
1738245047.931099,False
1738245047.9487317,False
1738245047.964255,False
1738245047.9818275,False
1738245047.9982772,False
1738245048.0151095,False
1738245048.0314496,False
1738245048.0484607,False
1738245048.0641994,False
1738245048.081477,False
1738245048.0986123,False
1738245048.1148362,False
1738245048.1307738,False
1738245048.1491764,False
1738245048.1646929,False
1738245048.1817124,False
1738245048.1988378,False
1738245048.215638,False
1738245048.23129,False
1738245048.2495546,False
1738245048.265125,False
1738245048.282016,False
1738245048.2992444,False
1738245048.3159876,False
1738245048.331775,False
1738245048.3491368,False
1738245048.3661425,False
1738245048.3824966,False
1738245048.3992977,False
1738245048.4165616,False
1738245048.431939,False
1738245048.449848,False
1738245048.4667697,False
1738245048.4822104,False
1738245048.5000226,False
1738245048.5165946,False
1738245048.5322964,False
1738245048.5494618,False
1738245048.5664363,False
1738245048.5829775,False
1738245048.599923,False
1738245048.616397,False
1738245048.6323817,False
1738245048.6501515,False
1738245048.6662188,False
1738245048.6821225,False
1738245048.699742,False
1738245048.717333,False
1738245048.732771,False
1738245048.7500892,False
1738245048.76679,False
1738245048.7825563,False
1738245048.800222,False
1738245048.817407,False
1738245048.8326354,False
1738245048.8507864,False
1738245048.867794,False
1738245048.8825371,False
1738245048.900865,False
1738245048.9175863,False
1738245048.9323626,False
1738245048.9505277,False
1738245048.9677367,False
1738245048.982572,False
1738245049.0007536,False
1738245049.0179143,False
1738245049.0331137,False
1738245049.0500896,False
1738245049.0678852,False
1738245049.083054,False
1738245049.1006548,False
1738245049.1174865,False
1738245049.1334414,False
1738245049.1505592,False
1738245049.168092,False
1738245049.1833997,False
1738245049.2009828,False
1738245049.2181222,False
1738245049.2333262,False
1738245049.250694,False
1738245049.268988,False
1738245049.2839217,False
1738245049.3014045,False
1738245049.3195157,False
1738245049.333613,False
1738245049.3514688,False
1738245049.369038,False
1738245049.385212,False
1738245049.4022017,False
1738245049.4200032,False
1738245049.4354484,False
1738245049.4521043,False
1738245049.4701726,False
1738245049.485917,False
1738245049.5026708,False
1738245049.52009,False
1738245049.5356624,False
1738245049.5524476,False
1738245049.570213,False
1738245049.5862582,False
1738245049.6035137,False
1738245049.620498,False
1738245049.6359675,False
1738245049.653551,False
1738245049.670769,False
1738245049.6862314,False
1738245049.7040665,False
1738245049.7211003,False
1738245049.7370212,False
1738245049.753196,False
1738245049.771262,False
1738245049.7867131,False
1738245049.8035123,False
1738245049.821088,False
1738245049.836476,False
1738245049.8539596,False
1738245049.8710709,False
1738245049.886802,False
1738245049.903929,False
1738245049.9213088,False
1738245049.9364336,False
1738245049.9535923,False
1738245049.971033,False
1738245049.986437,False
1738245050.0037134,False
1738245050.0210142,False
1738245050.036073,False
1738245050.0540245,False
1738245050.0707636,False
1738245050.086327,False
1738245050.1041224,False
1738245050.1217413,False
1738245050.1362767,False
1738245050.1541927,False
1738245050.1712286,False
1738245050.186491,False
1738245050.203781,False
1738245050.2217252,False
1738245050.2366755,False
1738245050.2543075,False
1738245050.2717526,False
1738245050.2875211,False
1738245050.304761,False
1738245050.32185,False
1738245050.336195,False
1738245050.3539927,False
1738245050.3714545,False
1738245050.3866007,False
1738245050.404976,False
1738245050.4216225,False
1738245050.4361737,False
1738245050.453957,False
1738245050.4713986,False
1738245050.4864664,False
1738245050.503895,False
1738245050.5211227,False
1738245050.5360496,False
1738245050.5536892,False
1738245050.5710988,False
1738245050.5863192,False
1738245050.6039038,False
1738245050.6217494,False
1738245050.6365068,False
1738245050.654332,False
